pmid;pmcid;doi;publisher_id;journal;journal_domain;journal_field;journal_subfield;n_authors;is_plos;is_bmc;title;n_references_tot;n_references;has_das;das_encouraged;das_required;das;p_year;p_month;has_month;n_cit_2;n_cit_3;n_cit_5;n_cit_tot;h_index_min;h_index_max;h_index_mean;h_index_median;das_class;j_lower
30204767.0;6133358;10.1371/journal.pone.0202792;PONE-D-18-09048;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Metagenomics reveals niche partitioning within the phototrophic zone of a microbial mat;65;61;True;True;True;Data and code from this study were archived to several locations. JGI sequences were archived on the JGI IMG server under Project ID 1081546-1081548, 1000633. Ray-meta assemblies, gene sequences, and gene annotation tables were archived at https://doi.org/10.5281/zenodo.1346420. All codes used on this project are available at GitHub (http://github.com/leejz/). Three-dimensional interactive ShinyRGL visualizations of galaxy plots are available at https://leejz.shinyapps.io/plot3d2 (training dataset) and at https://leejz.shinyapps.io/plot3d3 (full dataset). All other relevant data are included within the paper and its Supporting Information files.;2018;7;True;0;0;0;0;1.0;6.0;2.875;2.5;3;plos one
30419029.0;6231902;10.1371/journal.pone.0205839;PONE-D-18-15815;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Improving counterfactual reasoning with kernelised dynamic mixing models;43;14;True;True;True;Data for simulated experiments are available in a public repository at https://github.com/dtak/dynamic-mixing. All simulation data is available at this link and can also be generated via the scripts in full. HIV data are from the EuResist Integrated Database which is publicly accessible from http://engine.euresist.org/. Sepsis data is available from the MIMIC public database https://mimic.physionet.org/. EuResist and Sepsis data are third-party data. The data can be accessed via the links provided in the same way the authors accessed the data via official access guidelines. The authors had no special access privileges to the data that others would not have. The relevant code can be found via the following DOI: 10.5281/zenodo.1476649.;2018;7;True;0;0;0;0;0.0;3.0;1.125;1.0;1;plos one
29958289.0;6025871;10.1371/journal.pone.0199604;PONE-D-18-01440;PLoS ONE;General;General Science & Technology;General Science & Technology;4;True;False;Groove in drum patterns as a function of both rhythmic properties and listeners’ attitudes;117;28;True;True;True;The stimuli used in the experiment can be downloaded under: www.grooveresearch.ch. The experimental data are available at: https://zenodo.org/record/1215350. All other relevant information are found within the manuscript and Supporting Information files.;2018;6;True;0;0;0;0;0.0;2.0;1.0;1.0;2;plos one
30183750.0;6124754;10.1371/journal.pone.0202749;PONE-D-18-05193;PLoS ONE;General;General Science & Technology;General Science & Technology;15;True;False;Characterization of new, efficient Mycobacterium tuberculosis topoisomerase-I inhibitors and their interaction with human ABC multidrug transporters;35;34;True;True;True;All relevant data are within the paper and its Supporting Information files. Additional data will be available at 10.5281/zenodo.1290791.;2018;7;True;0;0;0;0;0.0;6.0;1.2670000000000001;1.0;2;plos one
29617420.0;5884526;10.1371/journal.pone.0195097;PONE-D-17-32884;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Analysis of the Mediterranean fruit fly [Ceratitis capitata (Wiedemann)] spatio-temporal distribution in relation to sex and female mating status for precision IPM;63;14;True;True;True;All relevant data are available from Zenodo (DOI: 10.5281/zenodo.1204939) and the Unimol Institutional Data Access (http://road.unimol.it/handle/2192/323?mode=full).;2018;4;True;0;0;0;0;0.0;1.0;0.16699999999999998;0.0;3;plos one
25375957.0;4222972;10.1371/journal.pone.0112103;PONE-D-14-28471;PLoS ONE;General;General Science & Technology;General Science & Technology;8;True;False;Localizing Movement-Related Primary Sensorimotor Cortices with Multi-Band EEG Frequency Changes and Functional MRI;60;49;True;True;True;The authors confirm that all data underlying the findings are fully available without restriction. All the data are available on the following public link https://zenodo.org/record/11667 using the DOI: 10.5281/zenodo.11667.;2014;7;True;1;2;3;3;0.0;2.0;0.875;1.0;2;plos one
28747205.0;5530576;10.1186/s12916-017-0881-x;881;BMC Medicine;Health Sciences;Clinical Medicine;General & Internal Medicine;4;False;True;Detection of antibiotic resistance is essential for gonorrhoea point-of-care testing: a mathematical modelling study;39;28;True;True;True;The datasets generated and/or analysed during the current study are available in the GitHub repository, http://dx.doi.org/10.5281/zenodo.569537. Project name: NG-POC-resistance Project home page: https://github.com/fingerhuth/NG-POC-resistance Archived version: http://dx.doi.org/10.5281/zenodo.569537 Operating system(s): Platform independent Programming language: R Other requirements: R 2.14.1 or higher License: MIT license Any restrictions to use by non-academics: see MIT license.;2017;7;True;0;0;0;0;1.0;7.0;4.75;5.5;3;bmc medicine
28419148.0;5395243;10.1371/journal.pone.0175927;PONE-D-16-47518;PLoS ONE;General;General Science & Technology;General Science & Technology;3;True;False;How long to rest in unpredictably changing habitats?;55;20;True;True;True;All relevant data are within the paper and its Supporting Information files. The simulation files are available from Zenodo and the GitHub Digital Repository (https://doi.org/10.5281/zenodo.400291). They can be used to generate new data and confront our findings.;2017;4;True;0;0;0;0;0.0;1.0;0.33299999999999996;0.0;2;plos one
27534619.0;4989535;10.1186/s12898-016-0092-x;92;BMC Ecology;Natural Sciences;Biology;Ecology;8;False;True;Pesticide seed dressings can affect the activity of various soil organisms and reduce decomposition of plant material;73;59;True;True;True;The dataset supporting the results of this article is available with open access in the digital repository Zenodo Research.Shared (zenodo.org): http://dx.doi.org/10.5281/zenodo.59008.;2016;7;True;1;1;1;1;0.0;4.0;0.75;0.0;3;bmc ecology
30192845.0;6128593;10.1371/journal.pone.0203575;PONE-D-18-20032;PLoS ONE;General;General Science & Technology;General Science & Technology;2;True;False;Optimisation of curvilinear external shading of windows in cellular offices;53;21;True;True;True;All relevant data are available from Zenodo under the link: http://doi.org/10.5281/zenodo.1306313.;2018;7;True;0;0;0;0;0.0;0.0;0.0;0.0;3;plos one
28095786.0;5240263;10.1186/s12876-016-0566-5;566;BMC Gastroenterology;Health Sciences;Clinical Medicine;Gastroenterology & Hepatology;4;False;True;"CTRC gene polymorphism (p.G60=; c.180 C > T) in acute pancreatitis";22;22;True;True;True;The data supporting our findings can be found at: https://zenodo.org/record/48778.;2017;1;True;1;1;1;1;1.0;2.0;1.5;1.5;1;bmc gastroenterology
29023548.0;5638457;10.1371/journal.pone.0186132;PONE-D-17-15534;PLoS ONE;General;General Science & Technology;General Science & Technology;6;True;False;Comparison of six electromyography acquisition setups on hand movement classification tasks;44;22;True;True;True;The data are publicly available in the Ninapro repository (http://ninapro.hevs.ch/). Moreover, the first three Ninapro datasets (including DB1 and DB2) are available on Dryad (http://datadryad.org/) while the 4th and 5th Ninapro dataset (DB4 and DB5) are available on Zenodo (https://zenodo.org/). Each dataset contains files for each subject and exercise in Matlab format with filtered and synchronized data. The raw unsynchronized data are also available upon request. The clinical data of subjects are stored as well in order to simplify future analyses of sEMG signals and subject data.;2017;7;True;3;3;3;3;0.0;3.0;1.5;1.5;1;plos one
27806075.0;5091918;10.1371/journal.pone.0165521;PONE-D-15-20546;PLoS ONE;General;General Science & Technology;General Science & Technology;5;True;False;Comparing Machine Learning Classifiers and Linear/Logistic Regression to Explore the Relationship between Hand Dimensions and Demographic Characteristics;42;17;True;True;True;All data files are available from the Zenodo database (DOI: http://dx.doi.org/10.5281/zenodo.17487).;2016;7;True;1;1;1;1;0.0;1.0;0.2;0.0;3;plos one
28732467.0;5520375;10.1186/s12862-017-0999-7;999;BMC Evolutionary Biology;Natural Sciences;Biology;Evolutionary Biology;7;False;True;Minimal tool set for a prokaryotic circadian clock;152;147;True;True;True;The underlying raw and processed data of the BLAST experiments are available on figshare (https://dx.doi.org/10.6084/m9.figshare.3823902.v3, https://dx.doi.org/10.6084/m9.figshare.3823899.v3). The Python code is available in Jupyter Notebooks and archived on zenodo (http://doi.org/10.5281/zenodo.229910). Protocols to the methods are uploaded to protocols.io. Everything is also noted in the respective method section for better clarification.;2017;7;True;1;1;1;1;0.0;6.0;2.1430000000000002;2.0;3;bmc evolutionary biology
27597889.0;5011339;10.1186/s40349-016-0066-7;66;Journal of Therapeutic Ultrasound;;;;7;False;True;Open-source, small-animal magnetic resonance-guided focused ultrasound system;46;34;True;True;True;The datasets supporting the conclusions of this article are available in the smallAnimalMRgHIFU repository, doi:10.5281/zenodo.51633, https://github.com/poormanme/smallAnimalMRgHIFU.;2016;7;True;3;3;3;3;0.0;1.0;0.28600000000000003;0.0;3;journal of therapeutic ultrasound
28369058.0;5393901;10.1371/journal.pgen.1006706;PGENETICS-D-16-01965;PLoS Genetics;Health Sciences;Biomedical Research;Developmental Biology;33;True;False;Mapping of 79 loci for 83 plasma protein biomarkers in cardiovascular disease;40;39;True;True;True;De-identified summary SNP data are available to browse and download from www.olink-improve.com. Additionally we have deposited the data at the Zenodo iniative (10.5281/zenodo.264128).;2017;4;True;2;2;2;2;1.0;21.0;8.424;7.0;1;plos genetics
27986087.0;5162102;10.1186/s13059-016-1114-x;1114;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;False;True;A novel independence test for somatic alterations in cancer shows that biology drives mutual exclusivity but chance explains most co-occurrence;47;44;True;True;True;Python and R packages implementing DISCOVER are available at https://github.com/NKI-CCB/DISCOVER, and are licensed under the Apache License 2.0. The version of the DISCOVER software used for this manuscript has been assigned doi:10.5281/zenodo.167332. Jupyter notebooks containing all the code required to reproduce the figures and results of this manuscript are available at https://github.com/scanisius/discover-notebooks. These have been assigned doi:10.5281/zenodo.167469.;2016;7;True;0;1;1;1;3.0;6.0;5.0;6.0;3;genome biology
27923386.0;5139035;10.1186/s13059-016-1112-z;1112;Genome Biology;Applied Sciences;Enabling & Strategic Technologies;Bioinformatics;3;False;True;DIVAN: accurate identification of non-coding disease-specific risk variants using multi-omics profiles;39;38;True;True;True;The variants used in the training set are available at Association Results Browser (https://www.ncbi.nlm.nih.gov/projects/gapplusprev/sgap_plus.htm). The variants used in the GRASP testing set are available at https://s3.amazonaws.com/NHLBI_Public/GRASP/GraspFullDataset2.zip. The non-coding ClinVar variants, non-coding HGMD variants, and variants in the Ensembl variation database (release 70) are available at ftp://ftp.sanger.ac.uk/pub/resources/software/gwava/v1.0/. Vcf files in 1000 Genomes Project (Phase I) can be downloaded from ftp://share.sph.umich.edu/1000genomes/fullProject/2012.03.14/. The variants are detected in the same way as traseR [28]. Variants in COSMIC (v78) can be downloaded from http://cancer.sanger.ac.uk/cosmic/download. For the pre-computed scores used in the study, scores for variants in CADD (1000 Genomes Phase III) are available at http://krishna.gs.washington.edu/download/CADD/v1.3/1000G_phase3.tsv.gz. Scores for variants in GWAVA are available at ftp://ftp.sanger.ac.uk/pub/resources/software/gwava/v1.0/VEP_plugin/gwava_scores.bed.gz. Scores for variants in Eigen/EigenPC can be downloaded from https://xioniti01.u.hpc.mssm.edu/v1.1/. Scores for GenoCanyon (every base in the human genome (hg19)) can be downloaded from http://genocanyon.med.yale.edu/GenoCanyon_Downloads.html. For the annotations used in the study, GREP elements are downloaded from http://mendel.stanford.edu/SidowLab/downloads/gerp/. The repeated elements are retrieved from UCSC genome browser (https://genome.ucsc.edu/). The mapped read bam files (hg19) in ENCODE are downloaded from http://genome.ucsc.edu/ENCODE/downloads.html for several collections including Broad Histone, SYDH Histone, UNC FAIRE, Duke DNaseI HS, HAIB TFBS, and SYDH TFBS. The mapped read bam files (hg19) in Roadmap Epigenomes Project are downloaded from https://www.ncbi.nlm.nih.gov/geo/roadmap/epigenomics/. The pre-computed DIVAN scores and source codes of DIVAN toolkit are freely available under the GNU Public License v3 at https://sites.google.com/site/emorydivan/. The source codes of DIVAN toolkit are additionally deposited at GitHub (https://github.com/lichenbiostat86/DIVAN/releases) and have been assigned an MIT open source license with the DOI 10.5281/zenodo.165849.;2016;7;True;3;7;7;7;4.0;15.0;8.667;7.0;3;genome biology
